"AN.60252","1.0","1","174.0","40.0","1420.0","595.0",,,,"45.0","6.0"
"AN.60268","2.0","1","177.0","24.0","1250.0","610.0",,,,"32.0","5.0"
"AN.60271","2.0","1","164.0","21.5","1195.0","615.0","5.0",,"75.0","34.0","7.0"
"AN.60274","2.0","1","182.0","22.0","1160.0","590.0",,,,"30.0","7.0"
"AN.60281","2.0","2","174.0","13.0","1255.0","600.0",,,,"28.0","6.5"
"AN.60288","2.0","1","177.0","20.0","1270.0","590.0",,,,"29.0","8.0"
"AN.60291","1.0","1","179.0","38.0","1240.0","580.0",,,,"44.0","7.0"
"AN.60296","2.0","4","175.75","16.5","1210.0","600.5","6.0","3.0","72.5","36.5","6.25"
"AN.60297","2.0","2","176.0","17.5","1315.0","625.0","4.0","50.0","70.0","32.5","7.0"
"AN.60300","2.0","1","173.0","23.0","1180.0","580.0",,,,"33.0","6.0"
"AN.60301","1.0","6","175.33333","24.583334","1496.6666","601.6667",,,,"34.833332","6.8333335"
"AN.60302","1.0","1","176.0","26.0","1530.0","585.0",,,,"33.0","7.0"
"AN.60303","1.0","1","173.0","30.0","1650.0","585.0",,,,"36.0","8.0"
"AN.60304","1.0","1","171.0","30.0","1610.0","585.0",,,,"38.0","6.0"
"AN.60306","1.0","1","177.0","33.0","1430.0","600.0",,,,"40.0","5.0"
"AN.60307","1.0","1","176.0","36.0","1530.0","590.0",,,,"40.0","5.0"
"AN.60329","1.0","2","172.5","16.75","1240.0","577.5",,,,"27.0","7.0"
"AN.60330","2.0","2","175.0","16.5","1220.0","620.0","6.0","5.0","55.0","30.0","5.5"
"AN.60331","1.0","1","175.0","32.0","1360.0","580.0",,,,,
"AN.60336","1.0","1","173.0","25.0","1530.0","595.0",,,,"31.0","6.0"
"AN.60337","2.0","1","175.0","19.0","1240.0","610.0","5.0","20.0","70.0","31.0","6.0"
"AN.60350","2.0","2","163.0","15.0","1230.0","607.5","7.0","0.0","40.0","32.0","6.0"
"AN.60354","2.0","1","171.0","23.0","1100.0","595.0",,,,"31.0","6.0"
"AN.60358","2.0","1","181.0","25.0","1260.0","610.0","7.0","0.0","35.0","33.0","7.0"
"AN.60368","2.0","1","177.0","20.0","1210.0","600.0","3.0","70.0","70.0","30.0","7.0"
"AN.60369","2.0","1","170.0","24.0","1240.0","615.0","7.0","0.0","30.0","36.0","6.0"
"AN.60370","2.0","3","181.33333","13.0","1340.0","638.3333","5.0","22.5","47.5","37.333332","6.6666665"
"AN.60382","1.0","1","182.0","17.0","1310.0","595.0",,,,"26.0","7.0"
"AN.60384","1.0","1","172.0","17.0","1380.0","615.0",,,,"23.0","7.0"
"AN.60418","2.0","4","182.0","19.375","1280.0","627.5","5.3333335","20.0","36.666668","39.333332","6.0"
"AN.60448","2.0","3","174.33333","16.333334","1260.0","621.6667","7.0","0.0","35.0","37.666668","6.0"
"AN.60454","2.0","5","174.5","16.3","1254.0","579.5","6.5","1.0","42.5","32.0","6.5"
"AN.60456","2.0","2","176.0","17.5","1165.0","617.5",,,,"31.0","6.5"
"AN.60458","2.0","3","174.33333","15.5","1178.3334","616.6667","6.0","7.5","32.5","40.0","6.5"
"AN.60464","2.0","2","166.5","26.5","1230.0","602.5","6.0",,"77.5","36.5","5.5"
"AN.60465","1.0","2","174.5","18.75","1545.0","592.5",,,,"29.5","6.5"
"AN.60468","2.0","2","174.5","23.0","1240.0","600.0",,,,"32.0","6.0"
"AN.60471","2.0","2","174.0","17.5","1255.0","605.0","7.0","0.0","55.0","29.0","7.0"
"AN.60479","2.0","3","169.0","7.1666665","1186.6666","610.0","6.0","10.0","70.0","32.333332","6.6666665"
"AN.60485","2.0","1","174.0","23.0","1200.0","595.0",,,,"32.0","5.0"
"AN.60492","2.0","1","182.0","22.0","1230.0","620.0",,,,"33.0","7.0"
"AN.60493","2.0","1","169.0","22.0","1250.0","595.0",,,,"35.0","6.0"
"AN.60500","2.0","1","170.0","22.0","1220.0","600.0",,,,"36.0","6.0"
"AN.60525","2.0","1","166.0","24.0","1230.0","605.0","6.0","10.0","50.0","34.0","7.0"
"AN.60528","2.0","1","177.0","20.0","1280.0","600.0",,,,"37.0","6.0"
"AN.60576","2.0","1","172.0","21.0","1140.0","603.0",,,,"43.0","6.0"
"AN.60581","2.0","2","171.0","22.5","1235.0","610.0",,,,"35.0","7.0"
"AN.60587","2.0","2","175.0","24.0","1265.0","597.5","5.0","25.0","40.0","35.0","7.0"
"AN.60600","1.0","1","174.0","36.0","1350.0","570.0",,,,"43.0","6.0"
"AN.60601","2.0","1","172.0","19.0","1230.0","640.0","6.0","5.0","70.0","32.0","7.0"
"AN.60613","2.0","2","170.0","21.0","1140.0","595.0","3.5","57.5","65.0","35.0","6.5"
"AN.60619","2.0","3","171.66667","15.0","1120.0","613.3333","4.5","40.0","45.0","33.333332","6.3333335"
"AN.60623","1.0","1","176.0","39.0","1240.0","605.0",,,,"46.0","6.0"
"AN.60625","1.0","1","170.5","34.0","1395.0","587.5",,,,"42.0","6.0"
"AN.60629","1.0","1","170.0","24.0","1320.0","585.0",,,,"30.0","6.0"
"AN.60631","2.0","2","178.5","15.0","1230.0","632.5","6.5","2.5","37.5","31.0","7.0"
"AN.60632","2.0","2","173.0","23.0","1220.0","617.5","7.0","0.0","47.5","30.5","6.5"
"AN.60634","2.0","1","173.0","25.0","1190.0","600.0","7.0","0.0","55.0","33.0","6.0"
"AN.60639","1.0","2","173.5","25.0","1532.5","597.5",,,,"32.0","7.0"
"AN.60646","2.0","2","174.0","15.5","1255.0","615.0","4.0","50.0","65.0","35.0","7.0"
"AN.60652","2.0","2","179.0","21.5","1365.0","607.5","7.0","0.0","30.0","34.0","5.5"
"AN.60665","1.0","1","179.0","27.0","1180.0","600.0",,,,"38.0","6.0"
"AN.60673","2.0","1","171.0","18.5","1170.0","610.0","7.0","0.0","50.0","41.0","7.0"
"AN.60674","1.0","1","175.0","26.0","1170.0","585.0",,,,"37.0","7.0"
"AN.60675","1.0","1","170.0","32.0","1160.0","580.0",,,,"41.0","7.0"
"AN.60680","1.0","2","170.5","25.5","1230.0","612.5",,,,"32.5","6.5"
"AN.60694","1.0","1","170.0","26.0","1330.0","595.0",,,,,
"AN.60695","1.0","2","174.5","26.5","1275.0","597.5",,,,"33.0","6.5"
"AN.60698","2.0","1","173.0","18.5","1200.0","610.0","6.0","2.0","40.0","29.0","7.0"
"AN.60699","2.0","1","174.0","30.0","1150.0","610.0","7.0","0.0","50.0","40.0","5.0"
"AN.60700","2.0","1","174.0","26.0","1170.0","610.0","7.0","0.0","40.0","38.0","7.0"
"AN.60718","2.0","2","172.0","19.5","1235.0","615.0","6.0","5.0","30.0","34.0","7.5"
"AN.60732","1.0","2","181.0","28.5","1405.0","585.0",,,,"37.0","7.0"
"AN.60744","2.0","1","175.0","26.0","1200.0","605.0",,,,"42.0","5.0"
"AN.60755","2.0","2","172.0","17.5","1205.0","602.5",,,,"35.5","6.5"
"AN.60758","1.0","2","172.5","29.0","1335.0","602.5",,,,"35.5","6.0"
"AN.60771","2.0","3","176.33333","21.666666","1173.3334","601.6667","7.0","0.0","25.0","29.5","6.0"
"AN.60806","2.0","2","180.0","25.0","1265.0","625.0","4.5","40.0","77.5","36.0","4.5"
"AN.60812","1.0","1","180.0","26.0","1330.0","595.0",,,,"34.0","7.0"
"AN.60816","1.0","1","171.0","23.5","1230.0","595.0",,,,"32.0","8.0"
"AN.60817","2.0","1","183.0","12.0","1300.0","585.0",,,,,
"AN.60818","2.0","1","177.0","39.0","1170.0","610.0","7.0","0.0","65.0",,
"AN.60820","2.0","1","174.5","43.0","1205.0","595.0","6.0","2.0","60.0",,
"AN.60822","2.0","1","172.0","32.0","1210.0","605.0",,,,,
"AN.60823","2.0","2","180.5","24.0","1265.0","622.5","5.0","17.5","80.0","33.0","7.0"
"AN.60826","2.0","1","182.0","39.0","1260.0","610.0","6.0","3.0","70.0",,
"AN.60827","2.0","1","177.0","28.0","1190.0","610.0","7.0","0.0","30.0",,
"AN.60838","1.0","3","177.33333","21.333334","1540.0","606.6667",,,,"30.333334","6.3333335"
"AN.60853","1.0","1","172.0","33.0","1480.0","640.0",,,,"40.0","6.0"
"AN.60863","2.0","3","170.33333","11.0","1153.3334","600.0","5.0","15.0","60.0","26.0","7.0"
"AN.60867","1.0","1","176.0","30.5","1270.0","590.0",,,,"35.0","6.0"
"AN.60870","2.0","1","178.0","8.0","1210.0","625.0",,,,"27.0","6.0"
"AN.60877","1.0","1","174.0","20.0","1330.0","615.0",,,,,
"AN.60883","2.0","2","176.0","13.25","1262.5","625.0","4.0","40.0",,"29.5","6.5"
"AN.60899","2.0","2","174.5","12.0","1235.0","612.5",,,,"31.0","6.5"
"AN.60916","1.0","2","170.0","17.0","1310.0","586.25",,,,"28.5","6.5"
"AN.60919","2.0","1","174.0","12.0","1290.0","625.0","7.0","0.0","40.0","34.0","7.0"
"AN.60924","1.0","1","172.0","28.0","1480.0","615.0",,,,"32.0","5.0"
"AN.60931","2.0","1","172.0","9.0","1170.0","600.0","6.0","5.0","50.0",,
"AN.60938","1.0","1","176.0","22.0","1370.0","615.0",,,,"28.0","6.0"
"AN.60939","2.0","3","171.66667","6.6666665","1211.6666","628.3333","7.0","0.0","32.5","27.666666","6.0"
"AN.60945","1.0","1","180.0","25.0","1370.0","630.0",,,,"32.0","6.0"
"AN.60946","1.0","4","180.125","23.25","1362.5","617.5",,,,"31.25","6.25"
"AN.60947","1.0","1","171.0","27.0","1220.0","590.0",,,,"33.0","6.0"
"AN.60948","2.0","1","172.5","6.0","1140.0","620.0","6.0","3.0","90.0","23.0","6.0"
"AN.60953","2.0","3","170.66667","17.0","1236.6666","627.5","5.0","17.5","60.0","34.666668","6.6666665"
"AN.60954","1.0","2","178.0","23.0","1280.0","602.5",,,,"30.0","6.5"
"AN.60958","2.0","1","173.0","13.0","1230.0","610.0",,,,"31.0","6.0"
"AN.60960","2.0","2","175.25","18.75","1162.5","620.0","6.5","1.5","62.5","34.0","6.0"
"AN.60961","1.0","1","178.0","16.0","1500.0","605.0",,,,"33.0","6.0"
"AN.60972","1.0","1","171.0","28.0","1270.0","620.0",,,,"33.0","7.0"
"AN.60973","2.0","6","173.08333","20.25","1270.0","628.75","7.0","0.0","36.666668","33.75","6.25"
"AN.60988","2.0","4","173.75","10.5","1203.75","623.75","7.0","0.0","40.0","30.0","7.0"
"AN.60992","1.0","1","171.0","21.0","1320.0","610.0",,,,"28.0","7.0"
"AN.60993","2.0","1","171.0","20.0","1120.0","625.0",,,,"30.0","8.0"
"AN.60994","1.0","1","176.0","29.0","1240.0","630.0",,,,"33.0","7.0"
"AN.60995","1.0","1","182.0","24.0","1230.0","600.0",,,,"30.0","8.0"
"AN.60996","2.0","1","174.0","18.0","1190.0","605.0","6.0","10.0","60.0","33.0","7.0"
"AN.60997","1.0","2","177.0","23.5","1325.0","620.0",,,,"30.5","6.5"
"AN.61000","1.0","1","175.0","28.0","1230.0","595.0",,,,"33.0","6.0"
"AN.61004","1.0","1","186.0","37.0","1370.0","580.0",,,,"42.0","6.0"
"AN.61011","1.0","3","174.16667","20.666666","1266.6666","603.3333",,,,"28.666666","6.0"
"AN.61023","1.0","1","172.0","24.0","1340.0","575.0",,,,,
"AN.61129","1.0","2","172.0","30.75","1300.0","590.0",,,,"37.5","6.5"
"AN.61172","1.0","1","183.5","27.0","1400.0","605.0",,,,"37.0","6.0"
"AN.61175","1.0","1","171.0","22.0","1250.0","595.0",,,,,
"AN.61178","2.0","1","167.0","7.5","1180.0","595.0",,,,,
"AN.61185","1.0","1","175.0","33.0","1370.0","600.0",,,,,
"AN.61188","1.0","1","172.0","10.0","1440.0","570.0",,,,"21.0","7.0"
"AN.61189","1.0","1","177.0","14.0","1490.0","605.0",,,,"29.0","7.0"
"AN.61190","1.0","1","180.0","15.0","1440.0","600.0",,,,"25.0","7.0"
"AN.61192","1.0","2","164.5","20.0","1265.0","590.0",,,,"28.5","6.5"
"AN.61194","1.0","4","170.25","25.5","1370.0","602.5",,,,"33.5","7.0"
"AN.61195","1.0","2","177.5","21.0","1520.0","587.5",,,,"29.5","6.5"
"AN.61196","1.0","1","179.0","24.0","1450.0","615.0",,,,"30.0","7.0"
"AN.61197","1.0","1","177.0","23.0","1500.0","605.0",,,,"30.0","7.0"
"AN.61198","1.0","1","172.0","28.0","1420.0","590.0",,,,"33.0","6.0"
"AN.61199","1.0","1","180.0","28.0","1470.0","580.0",,,,"32.0","7.0"
"AN.61200","1.0","1","174.0","26.0","1350.0","575.0",,,,"32.0","8.0"
"AN.61224","1.0","4","180.25","31.625","1620.0","590.0",,,,"41.666668","6.3333335"
"AN.61236","2.0","3","173.0","20.666666","1223.3334","600.0","6.5","2.5","27.5","36.0","6.0"
"AN.61243","2.0","2","168.0","30.5","1160.0","602.5","7.0","0.0","0.0","42.0","6.0"
"AN.61245","1.0","1","180.0","27.0","1250.0","591.0",,,,"37.0","6.0"
"AN.61366","2.0","1","171.0","34.5","1230.0","615.0","7.0",,,"42.0","6.0"
"AN.61367","1.0","2","173.5","26.0","1355.0","600.0",,,,"34.0","6.5"
"AN.61375","1.0","1","175.0","27.0","1340.0","580.0",,,,"31.0","7.0"
"AN.61377","2.0","3","174.5","21.5","1281.6666","586.6667","6.0",,"40.0","30.0","6.0"
"AN.61381","1.0","1","172.0","26.0","1550.0","575.0",,,,,
"AN.61385","2.0","4","175.75","11.125","1232.5","633.75","7.0","0.0","36.666668","32.75","6.25"
"AN.61398","2.0","1","172.0","31.0","1190.0","625.0","6.0","2.0","60.0","41.0","6.0"
"AN.61399","2.0","1","172.0","21.0","1190.0","610.0","5.0","15.0","55.0","36.0","7.0"
"AN.61410","2.0","3","173.0","20.666666","1210.0","618.3333","7.0","0.0","57.5","35.666668","6.3333335"
"AN.61414","2.0","1","172.0","19.5","1220.0","630.0","7.0","0.0","70.0","44.0","7.0"
"AN.61422","1.0","1","178.0","29.0","1220.0","580.0",,,,"34.0","7.0"
"AN.61425","2.0","1","177.0","16.0","1230.0","635.0","7.0","0.0","30.0","35.0","5.0"
"AN.61429","2.0","2","181.0","14.75","1247.5","620.0","7.0","0.0","50.0","32.0","6.5"
"AN.61431","2.0","1","168.0","19.0","1230.0","620.0","6.0","5.0","85.0","33.0","7.0"
"AN.61438","2.0","1","165.0","21.0","1170.0","625.0","6.0","5.0","50.0","31.0","6.0"
"AN.61439","2.0","1","165.0","20.0","1230.0","605.0","5.0","15.0","55.0","36.0","6.0"
"AN.61453","2.0","2","173.25","18.5","1265.0","625.0","5.0","20.0","72.5","36.0","4.0"
"AN.61463","1.0","2","174.5","26.25","1295.0","602.5",,,,"36.0","6.0"
"AN.61464","2.0","1","168.0","13.0","1180.0","610.0",,,,,
"AN.61479","1.0","1","170.0","21.0","1260.0","585.0",,,,"31.0","7.0"
"AN.61489","2.0","1","171.0","14.0","1285.0","627.5","7.0","0.0","70.0","27.0","6.0"
"AN.61500","2.0","1","170.0","32.0","1170.0","595.0","7.0","0.0","15.0","43.0","6.0"
"AN.61802","2.0","4","174.25","18.25","1342.5","631.25","6.5","3.75","53.75","43.333332","5.3333335"
"AN.61819","2.0","1","168.0","22.0","1220.0","635.0","7.0","0.0","30.0","32.0","7.0"
"AN.61820","2.0","1","177.0","22.0","1220.0","595.0","7.0","0.0","20.0","31.0","7.0"
"AN.61821","2.0","1","180.0","20.0","1210.0","620.0","4.0","50.0","30.0","30.0","7.0"
"AN.61822","2.0","1","170.0","14.0","1160.0","615.0","7.0","0.0","40.0","32.0","7.0"
"AN.61843","2.0","1","177.0","23.0","1180.0","607.5",,,,"45.0","7.0"
"AN.61847","2.0","1","186.0","23.0","1260.0","600.0","6.0",,"50.0","33.0","6.0"
"AN.61867","1.0","1","179.0","17.0","1420.0","605.0",,,,"26.0","7.0"
"AN.61869","1.0","1","168.0","28.0","1160.0","550.0",,,,"38.0","6.0"
"AN.61870","2.0","2","172.0","21.5","1180.0","602.5","6.0","3.0","40.0","36.0","6.5"
"AN.61879","1.0","2","172.0","28.25","1200.0","587.5",,,,"34.0","6.5"
"AN.61882","1.0","2","173.0","26.25","1395.0","600.0",,,,"33.0","6.5"
"AN.61883","1.0","1","174.0","26.0","1210.0","555.0",,,,"36.0","6.0"
"AN.61884","1.0","1","166.0","41.0","1410.0","595.0",,,,"45.0","6.0"
"AN.61885","2.0","2","172.0","20.0","1230.0","597.5","7.0",,"80.0","31.0","7.0"
"AN.61886","1.0","1","180.0","26.0","1340.0","610.0",,,,"34.0","6.0"
"AN.61887","2.0","1","169.0","23.0","1130.0","610.0","7.0",,,"34.0","6.0"
"AN.61888","2.0","1","170.0","22.5","1200.0","605.0","6.0",,"35.0",,
"AN.61889","1.0","1","176.0","31.0","1230.0","610.0",,,,"37.0","7.0"
"AN.61890","1.0","2","168.0","17.0","1335.0","612.5",,,,"27.5","6.5"
"AN.61891","1.0","2","163.0","22.0","1360.0","585.0",,,,"31.0","7.0"
"AN.61897","1.0","2","168.0","27.5","1280.0","585.0",,,,"34.0","6.5"
"AN.63560","1.0","1","174.0","22.0","1270.0","615.0",,,,"29.0","7.0"
"AN.64442","1.0","1","172.0","28.0","1410.0","610.0",,,,"36.0","6.0"
"AN.64761","1.0","1","166.0","26.0","1430.0","595.0",,,,"36.0","6.0"
"AN.66958","2.0","3","173.66667","9.5","1313.3334","605.0","7.0","0.0","80.0","28.333334","7.0"
"AN.67400","2.0","2","172.5","12.25","1205.0","615.0",,,,"28.5","6.0"
"AP.26555","1.0","1","175.5","23.0","1250.0","595.0",,,,"34.0","7.0"
"AP.27055","1.0","1","169.0","22.0","1630.0","600.0",,,,"27.0","6.0"
"AR.17704","1.0","1","166.0","26.0","1310.0","575.0",,,,"33.0","6.0"
"AS.41186","1.0","1","176.0","17.5","1450.0","610.0",,,,"30.0","6.0"
"AS.43003","1.0","1","171.0","33.5","1320.0","600.0",,,,"44.0","5.0"
"AS.43005","2.0","2","172.5","15.25","1225.0","607.5","5.5","20.0","67.5","31.0","6.5"
"AS.43016","2.0","4","175.5","14.0","1237.5","618.75","6.5","1.0","32.5","38.25","6.0"
"AS.43033","1.0","2","178.5","28.0","1390.0","610.0",,,,"35.5","6.5"
"AS.43048","1.0","1","184.0","30.0","1220.0","590.0",,,,"37.0","7.0"
"AS.43049","1.0","1","180.0","20.0","1460.0","620.0",,,,"28.0","8.0"
"AS.43051","2.0","2","170.0","10.25","1240.0","595.0","5.0",,"47.5","28.0","6.0"
"AS.43054","1.0","3","177.66667","19.5","1470.0","596.6667",,,,"28.5","7.0"
"AS.43062","1.0","1","179.0","22.5","1280.0","580.0",,,,"31.0","7.0"
"AS.43063","1.0","1","183.0","29.0","1400.0","590.0",,,,"35.0","7.0"
"AS.43065","1.0","1","172.0","23.0","1350.0","580.0",,,,"31.0","7.0"
"AS.43073","1.0","4","169.0","20.375","1402.5","600.0",,,,"31.75","6.25"
"AS.43074","2.0","2","170.0","16.0","1230.0","627.5","7.0","0.0","50.0","40.0","6.0"
"AS.43094","1.0","1","171.0","23.0","1410.0","580.0",,,,"32.0","7.0"
"AS.43097","1.0","1","170.0","20.0","1320.0","580.0",,,,"33.0","6.0"
"AS.43098","1.0","1","171.0","23.0","1250.0","595.0",,,,"32.0","6.0"
"AS.43100","2.0","1","167.0","9.5","1210.0","610.0","7.0","0.0","30.0","27.0","7.0"
"AS.43105","1.0","1","173.0","16.0","1300.0","610.0",,,,"30.0","6.0"
"AS.43106","2.0","4","169.75","20.625","1220.0","607.5","5.6666665",,"56.666668","35.75","5.75"
"AS.43110","2.0","2","179.5","11.0","1320.0","630.0","6.0","3.5","65.0","35.0","6.0"
"AS.43114","1.0","4","170.875","24.125","1338.75","595.625",,,,"35.25","6.75"
"AS.43116","2.0","1","178.0","35.5","1150.0","595.0","5.0","25.0","60.0","47.0","6.0"
"AS.43118","2.0","1","177.0","25.0","1260.0","625.0","4.0","60.0","60.0",,
"AS.43122","1.0","1","177.0","36.0","1500.0","590.0",,,,"41.0","6.0"
"AS.43127","2.0","1","164.0","13.5","1270.0","605.0","7.0","0.0","70.0","32.0","7.0"
"AS.43129","1.0","1","172.0","23.0","1390.0","595.0",,,,"32.0","7.0"
"AS.43144","1.0","1","177.0","23.0","1240.0","585.0",,,,"33.0","7.0"
"AS.43148","1.0","1","175.0","23.0","1220.0","585.0",,,,"34.0","7.0"
"AS.43149","1.0","1","173.0","22.0","1370.0","600.0",,,,"29.0","7.0"
"AS.43153","2.0","2","175.5","13.5","1270.0","605.0","7.0","0.0","40.0","30.0","6.0"
"AS.43159","1.0","3","167.33333","25.333334","1320.0","578.3333",,,,"32.333332","5.6666665"
"AS.43161","2.0","5","168.6","17.9","1200.0","611.0","7.0","0.0","62.0","35.6","6.2"
"AS.43174","1.0","2","164.0","14.75","1245.0","567.5",,,,"30.0","5.5"
"AS.43175","1.0","1","166.0","21.0","1440.0","565.0",,,,"29.0","6.0"
"AS.43182","1.0","1","170.0","36.0","1270.0","570.0",,,,"42.0","6.0"
"AS.43183","1.0","1","168.0","31.0","1400.0","600.0",,,,"38.0","6.0"
"AS.43191","2.0","2","179.0","9.25","1245.0","612.5","7.0","0.0","62.5","34.5","6.5"
"AS.43192","2.0","2","171.0","17.0","1265.0","632.5","5.5","15.0","35.0","33.0","7.0"
"AS.43193","1.0","1","175.0","24.0","1260.0","590.0",,,,"31.0","8.0"
"AS.43201","2.0","1","180.0","22.5","1260.0","610.0","7.0","0.0","50.0","40.0","6.0"
"AS.43203","2.0","1","180.0","13.0","1280.0","620.0","6.0",,"55.0","28.0","7.0"
"AS.43204","1.0","1","171.0","27.0","1480.0","600.0",,,,"35.0","7.0"
"AS.43207","2.0","2","172.5","23.0","1325.0","622.5","6.0",,"60.0","44.0","6.0"
"AS.43214","1.0","3","172.33333","23.0","1316.6666","615.0",,,,"30.666666","6.3333335"
"AS.43215","1.0","1","180.0","26.0","1350.0","595.0",,,,"34.0","6.0"
"AS.43216","2.0","3","179.66667","15.166667","1251.6666","618.3333","6.0",,"85.0","36.0","5.6666665"
"AS.43217","2.0","1","176.0","22.5","1170.0","605.0","6.0",,"90.0","36.0","7.0"
"AS.43218","2.0","2","170.5","19.25","1275.0","605.0","5.5",,"67.5","37.5","6.5"
"AS.43226","2.0","2","166.0","19.5","1130.0","597.5",,,,"39.0","6.0"
"AS.43227","1.0","1","177.0","32.0","1280.0","600.0",,,,"34.0","7.0"
"AS.43233","1.0","1","170.0","26.0","1460.0","600.0",,,,"32.0","7.0"
"AS.43238","1.0","1","175.0","30.0","1530.0","585.0",,,,"38.0","5.0"
"AS.43245","2.0","1","175.0","9.5","1170.0","620.0","7.0","0.0","40.0","32.0","7.0"
"AS.43247","1.0","1","178.0","27.5","1420.0","600.0",,,,"34.0","6.0"
"AS.43248","1.0","3","175.0","25.166666","1350.0","596.6667",,,,"33.0","6.6666665"
"AS.43250","2.0","2","173.25","15.5","1215.0","611.25","6.0","3.0","60.0","36.0","6.0"
"AS.43255","2.0","2","169.5","13.5","1185.0","595.0","5.5",,"70.0","30.0","6.5"
"AS.43257","2.0","1","175.0","13.0","1290.0","640.0","6.0",,"55.0","26.0","7.0"
"AS.43261","2.0","1","164.0","26.0","1190.0","590.0","4.0",,"80.0","33.0","7.0"
"AS.43268","1.0","2","171.5","27.25","1270.0","592.5",,,,"32.5","7.5"
"AS.43276","2.0","1","178.0","28.0","1160.0","620.0","4.0","35.0","70.0",,
"AS.43289","2.0","2","166.5","13.0","1300.0","637.5","6.5","0.0","60.0","31.0","6.5"
"AS.43294","1.0","2","173.5","32.0","1300.0","587.5",,,,"40.5","6.0"
"AS.43296","2.0","3","174.66667","10.5","1333.3334","636.6667","7.0","0.0","60.0","31.0","6.3333335"
"AS.43297","2.0","2","169.5","2.75","1205.0","632.5","7.0","0.0","27.5","32.0","7.0"
"AS.43298","1.0","1","173.0","26.5","1300.0","590.0",,,,"34.0","7.0"
"AS.43299","2.0","2","173.0","23.0","1290.0","625.0","7.0","0.0","30.0","42.0","4.0"
"AS.43326","1.0","1","174.0","28.0","1370.0","620.0",,,,"32.0","6.0"
"AS.43327","2.0","3","169.33333","23.333334","1193.3334","588.3333","7.0","0.0","20.0","35.5","6.5"
"AS.43328","1.0","1","180.0","29.5","1270.0","600.0",,,,"37.0","7.0"
"AS.43336","1.0","3","171.66667","28.166666","1403.3334","588.3333",,,,"35.0","6.5"
"AS.43337","1.0","5","175.4","20.1","1436.0","595.0",,,,"32.5","7.25"
"AS.43338","2.0","2","169.0","14.25","1170.0","600.0","7.0","0.0","80.0","35.0","8.0"
"AS.43349","2.0","1","177.0","19.5","1250.0","620.0","7.0","0.0","60.0","44.0","5.0"
"AS.43350","1.0","1","169.0","38.0","1320.0","590.0",,,,"46.0","6.0"
"AS.43355","2.0","1","179.0","3.0","1315.0","610.0","6.0",,"90.0","29.0","7.0"
"AS.43357","2.0","1","173.0","18.5","1150.0","615.0","7.0","0.0","80.0","43.0","5.0"
"AS.43358","1.0","1","170.0","27.5","1410.0","605.0",,,,"36.0","7.0"
"AS.43359","2.0","1","176.0","11.0","1290.0","610.0","7.0","0.0","60.0","32.0","7.0"
"AS.43364","2.0","1","172.0","14.5","1360.0","615.0","6.0",,"70.0","30.0","6.0"
"AS.43369","2.0","1","182.0","23.0","1360.0","610.0","5.0",,"80.0","34.0","6.0"
"AS.43386","1.0","3","163.66667","27.333334","1396.6666","600.0",,,,"36.0","7.0"
"AS.43393","1.0","1","171.0","29.0","1210.0","590.0",,,,"35.0","8.0"
"AS.43396","2.0","1","178.0","21.0","1250.0","585.0",,,,"35.0","7.0"
"AS.43397","2.0","1","171.0","17.5","1250.0","615.0","6.0",,"50.0","28.0","7.0"
"AS.43401","2.0","2","173.0","23.75","1205.0","617.5","6.0",,"80.0","38.0","6.0"
"AS.43420","1.0","3","168.66667","25.0","1293.3334","583.3333",,,,"34.0","6.0"
"AS.43424","2.0","2","166.0","10.5","1205.0","610.0","6.0","10.0","55.0","33.5","6.0"
"AS.43432","1.0","1","169.0","36.0","1300.0","570.0",,,,"42.0","7.0"
"AS.43439","2.0","1","168.0","11.0","1280.0","620.0","7.0","0.0","40.0","39.0","6.0"
"AS.43440","1.0","3","169.0","18.5","1423.3334","595.0",,,,"30.333334","7.3333335"
"AS.43448","2.0","2","170.5","13.75","1270.0","620.0","6.5","2.5","45.0","33.0","6.5"
"AS.43470","1.0","2","171.5","21.25","1345.0","585.0",,,,"31.5","6.0"
"AS.43471","2.0","2","175.5","18.5","1280.0","610.0","7.0","0.0","65.0","32.0","6.0"
"AS.43477","1.0","1","180.0","25.0","1350.0","565.0",,,,"33.0","7.0"
"AS.43478","1.0","1","180.0","29.0","1200.0","605.0",,,,"34.0","6.0"
"AS.43479","2.0","1","182.0","13.0","1230.0","610.0","7.0","0.0","80.0","36.0","7.0"
"AS.43482","2.0","1","161.0","12.5","1210.0","625.0","7.0","0.0","70.0","41.0","6.0"
"AS.43500","2.0","2","171.0","22.5","1285.0","612.5","5.5",,"42.5","34.0","6.5"
"AS.43517","2.0","3","174.66667","24.0","1183.3334","613.3333","6.6666665","1.6666666","33.333332","35.5","6.0"
"AS.43531","1.0","1","165.0","36.0","1250.0","590.0",,,,"43.0","6.0"
"AS.43537","1.0","1","173.0","35.5","1270.0","595.0",,,,"41.0","6.0"
"AS.43540","2.0","1","168.0","25.0","1200.0","610.0","6.0",,"55.0","41.0","6.0"
"AS.43555","1.0","1","175.0","36.5","1540.0","565.0",,,,"44.0","6.0"
"AS.43569","1.0","1","173.0","27.5","1280.0","600.0",,,,"32.0","7.0"
"AS.43575","2.0","2","167.5","17.75","1185.0","620.0","7.0","0.0","30.0","33.0","6.5"
"AS.43586","2.0","1","178.0","8.0","1300.0","600.0","4.0",,"80.0","33.0","7.0"
