"AS.43848","2010.0","2.0","1200.0","605.0","173.0","16.0",,,,"30.0","6.0","6.0","0","1","6.0","2"
"AS.43848","2011.0","2.0","1150.0","610.0","174.0","8.0","7","0","30","28.0","4.0","4.0","1","1","8.0","2"
"AS.43848","2012.0","2.0","1180.0","615.0","177.0","9.0","7","0","45","34.0","6.0","6.0","0","1","10.0","2"
"AS.43848","2013.0","2.0","1170.0","612.5","177.0","16.0","6",,"40","36.0","7.0","7.0","1","0","12.0","2"
"AS.43849","2010.0","1.0","1480.0","585.0","183.0","29.5",,,,"38.0","5.0","5.0","0","1","6.0","2"
"AS.43849","2012.0","1.0","1280.0","605.0","179.0","22.0",,,,"34.0","6.0","6.0","0","0","10.0","2"
"AS.43850","2010.0","2.0","1270.0","605.0","170.0","20.0",,,,"30.0","6.0","6.0","1","0","6.0","2"
"AS.43851","2010.0","1.0","1480.0","580.0","171.0","29.5",,,,"43.0","7.0","7.0","0","1","6.0","2"
"AS.43851","2011.0","1.0","1430.0","590.0","175.0","25.0",,,,"40.0","7.0","6.0","0","0","8.0","2"
"AS.43852","2010.0","1.0","1280.0","570.0","172.0","19.0",,,,"34.0","7.0","7.0","1","0","6.0","2"
"AS.43854","2010.0","1.0","1450.0","580.0","164.0","30.5",,,,"35.0","6.0","6.0","1","1","6.0","2"
"AS.43854","2011.0","1.0","1560.0","595.0","167.0","19.0",,,,"28.0","7.0","3.0","2","0","8.0","2"
"AS.43862","2010.0","1.0","1350.0","615.0","170.0","24.0",,,,"30.0","7.0","5.0","1","0","6.0","2"
"AS.43863","2010.0","2.0","1250.0","605.0","170.0","20.5",,,,"30.0","7.0","5.0","1","1","6.0","2"
"AS.43863","2011.0","2.0","1140.0","610.0","170.0","8.0","5",,"60","30.0","7.0","6.0","0","0","8.0","2"
"AS.43866","2013.0","2.0","1160.0","610.0","171.0","31.0","6","10","70","45.0","4.0","4.0","0","0","9.0","2"
"AS.43868","2012.0","2.0","1150.0","625.0","176.0","11.5","7","0","50","28.0","7.0","6.0","1","1","7.0","2"
"AS.43868","2014.0","2.0","1130.0","620.0","176.0","13.0","7","0","45","32.0","7.0","0.0",,"1","11.0","2"
"AS.43868","2015.0","2.0","1160.0","625.0","175.0","10.0","7","0","50","38.0","6.0","6.0","1","0","13.0","2"
"AS.43877","2010.0","2.0","1310.0","610.0","178.0","19.0",,,,,,,"0","1","5.0","1"
"AS.43877","2011.0","2.0","1270.0","615.0","175.0","9.0","6",,"50","29.0","7.0","4.0","2","0","7.0","2"
"AS.43885","2010.0","1.0","1480.0","600.0","176.0","26.0",,,,"34.0","7.0","7.0","0","1","6.0","2"
"AS.43886","2010.0","2.0","1260.0","620.0","177.0","11.5",,,,"29.0","6.0","5.0","0","1","6.0","2"
"AS.43886","2012.0","2.0","1350.0","630.0","177.0","13.0","7","0","50","32.0","6.0","6.0","1","0","10.0","2"
"AS.43892","2010.0","1.0","1570.0","580.0","180.0","22.0",,,,"30.0","7.0","6.0",,"1","6.0","2"
"AS.43892","2011.0","1.0","1460.0","590.0","179.0","17.5",,,,"25.0","7.0","0.0",,"0","8.0","2"
"AS.43894","2013.0","2.0","1200.0","625.0","176.0","19.0","6",,"50",,,,"0","1","9.0","2"
"AS.43894","2014.0","2.0","1210.0","615.0","175.0","6.0","6",,"50","24.0","7.0","7.0","1","0","11.0","2"
"AS.43898","2012.0","2.0","1150.0","630.0","175.0","27.0","5","20","60","41.0","6.0","6.0","2","0","7.0","2"
"AS.43899","2013.0","1.0","1640.0","620.0","168.0","15.0",,,,"34.0","6.0","6.0","0","0","9.0","2"
"AS.43910","2015.0","2.0","1080.0","600.0","170.0","23.5","4","70","70","39.0","6.0","6.0","3","0","13.0","2"
"AS.43912","2010.0","2.0","1180.0","610.0","170.0","21.0",,,,,,,"0","0","6.0","2"
"AS.43913","2010.0","2.0","1210.0","600.0","175.0","21.0",,,,,,,"0","1","6.0","2"
"AS.43913","2012.0","2.0","1190.0","615.0","175.0","18.0","5","15","80",,,,"0","1","10.0","2"
"AS.43913","2014.0","2.0","1210.0","610.0","176.0","19.5","5","25","75","31.0","6.0","6.0","1","0","14.0","2"
"AS.43914","2011.0","1.0","1380.0","590.0","163.0","19.5",,,,,,,,"0","8.0","2"
"AS.43920","2012.0","2.0","1280.0","635.0","165.0","9.5","6","3","70","24.0","6.0","4.0","1","0","7.0","2"
"AS.43946","2010.0","2.0","1340.0","610.0","183.0","20.0",,,,,,,"0","1","6.0","2"
"AS.43946","2011.0","2.0","1310.0","620.0","182.0","13.5","7","0","75","27.0","6.0","6.0","0","1","8.0","2"
"AS.43946","2012.0","2.0","1310.0","630.0","184.5","16.5","6","8","80","31.0","6.0","0.0","0","0","10.0","2"
"AS.43956","2011.0","1.0","1390.0","615.0","162.0","25.0",,,,"34.0","6.0","3.0","0","0","5.0","1"
"AS.43961","2010.0","1.0","1470.0","590.0","175.0","27.5",,,,"38.0","5.0","4.0","0","1","6.0","2"
"AS.43961","2012.0","1.0","1450.0","610.0","179.0","21.0",,,,"36.0","6.0","6.0","1","1","10.0","2"
"AS.43961","2013.0","1.0","1460.0","610.0","175.0","31.0",,,,"41.0","6.0","6.0","0","1","12.0","2"
"AS.43961","2015.0","1.0","1490.0","605.0","174.0","28.5",,,,"38.0","7.0","6.0","0","0","16.0","2"
"AS.43962","2010.0","1.0","1390.0","590.0","176.0","30.0",,,,"37.0","7.0","7.0","0","0","5.0","1"
"AS.43965","2011.0","1.0","1220.0","595.0","172.0","36.0",,,,"40.0","6.0","6.0","0","0","5.0","1"
"AS.43968","2011.0","1.0","1375.0","580.0","168.0","28.0",,,,"35.0","6.0","6.0","0","0","5.0","1"
"AS.43969","2010.0","2.0","1210.0","600.0","170.0","19.0","4",,"0","29.0","7.0","7.0","0","1","6.0","2"
"AS.43969","2011.0","2.0","1180.0","600.0","173.0","11.5",,,,"27.0","7.0","7.0",,"1","8.0","2"
"AS.43969","2012.0","2.0","1150.0","615.0","172.0","11.5","4","50","75","34.0","6.0","6.0","0","0","10.0","2"
"AS.43970","2010.0","1.0","1430.0","580.0","168.0","20.0",,,,"34.0","4.0","0.0",,"0","6.0","2"
"AS.43978","2010.0","2.0","1240.0","620.0","172.0","22.0",,,,"34.0","7.0","7.0","0","0","6.0","2"
"AS.43989","2011.0","2.0","1230.0","605.0","170.0","13.5","7","0","20","43.0","5.0","5.0","0","0","5.0","1"
"AS.43992","2011.0","2.0","1200.0","615.0","167.0","16.5","7","0","30","30.0","7.0","7.0","0","1","5.0","1"
"AS.43992","2012.0","2.0","1180.0","635.0","169.0","16.5","4","35","70","29.0","6.0","6.0","0","0","7.0","2"
"AS.43993","2011.0","1.0","1550.0","600.0","170.0","19.5",,,,"29.0","6.0","6.0","3","1","5.0","1"
"AS.43993","2012.0","1.0","1580.0","615.0","177.0","21.5",,,,"31.0","8.0","7.0","0","1","7.0","2"
"AS.43994","2012.0","2.0","1170.0","625.0","168.0","25.0","6","3","60","38.0","6.0","6.0","1","0","7.0","2"
"AS.43995","2011.0","1.0","1520.0","585.0","171.0","14.5",,,,"25.0","6.0","6.0","1","0","5.0","1"
"AS.43997","2011.0","2.0","1180.0","615.0","169.0","19.5","7","0","30","32.0","7.0","7.0","1","1","5.0","1"
"AS.43997","2012.0","2.0","1270.0","635.0","174.0","28.5","6","2","40","38.0","6.0","6.0",,"1","7.0","2"
"AS.43997","2013.0","2.0","1240.0","630.0","175.0","15.0","6","5","40","38.0","6.0","6.0","2","1","9.0","2"
"AS.43997","2014.0","2.0","1230.0","635.0","174.0","15.5","6","5","45",,,,"0","0","11.0","2"
"AS.43998","2011.0","2.0","1220.0","615.0","171.0","10.5","7","0","60","35.0","6.0","6.0","1","0","5.0","1"
"AS.44000","2010.0","2.0","1230.0","630.0","170.0","21.0",,,,"35.0","6.0","5.0",,"1","6.0","2"
"AS.44000","2011.0","2.0","1230.0","635.0","169.0","9.0","5",,"50","31.0","6.0","6.0","1","1","8.0","2"
"AS.44000","2012.0","2.0","1220.0","640.0","173.0","12.5","4","60","30","32.0","6.0","6.0","1","1","10.0","2"
"AS.44026","2012.0","2.0","1240.0","625.0","176.0","12.5","5",,"50","37.0","7.0","5.0","0","1","7.0","2"
"AS.44026","2013.0","2.0","1210.0","605.0","173.0","14.0","4",,"70","39.0","7.0","7.0","0","1","9.0","2"
"AS.44026","2014.0","2.0","1220.0","625.0","177.0","20.0","4",,"60","31.0","7.0","6.0","1","0","11.0","2"
"AS.44041","2010.0","2.0","1300.0","600.0","177.0","18.0",,,,"34.0","6.0","6.0","0","0","6.0","2"
"AS.44045","2013.0","1.0","1340.0","595.0","173.0","20.5",,,,"35.0","6.0","5.0","1","1","9.0","2"
"AS.44045","2016.0","1.0","1407.5","592.5","178.0","31.0",,,,"38.0","6.0","0.0",,"0","15.0","2"
"AS.44048","2014.0","1.0","1390.0","625.0","171.0","23.0",,,,"30.0","7.0","3.0",,"1","11.0","2"
"AS.44048","2015.0","1.0","1220.0","630.0","172.0","43.0",,,,"48.0","5.0","0.0",,"0","13.0","2"
"AS.44054","2013.0","2.0","1260.0","625.0","172.0","16.0","7","0","70","35.0","6.0","5.0","0","1","9.0","2"
"AS.44054","2014.0","2.0","1220.0","620.0","172.0","4.0","7","0","65","31.0","6.0","5.0","1","1","11.0","2"
"AS.44054","2015.0","2.0","1230.0","635.0","172.0","10.0","7","0","70","40.0","7.0","7.0","0","0","13.0","2"
"AS.44055","2010.0","1.0","1460.0","580.0","177.0","21.0",,,,"33.0","6.0","4.0",,"1","4.0","1"
"AS.44055","2011.0","1.0","1610.0","595.0","179.0","33.0",,,,"41.0","6.0","5.0","1","0","6.0","2"
"AS.44072","2013.0","2.0","1320.0","595.0","172.0","20.5","7","0","40","38.0","6.0","3.0","0","1","9.0","2"
"AS.44072","2014.0","2.0","1330.0","605.0","171.5","14.0","7","0","60","37.0","5.0","4.0","0","1","11.0","2"
"AS.44072","2015.0","2.0","1250.0","605.0","171.0","31.5","7","0","30",,,,"0","0","13.0","2"
"AS.44075","2010.0","2.0","1310.0","610.0","171.0","11.5",,,,"33.0","6.0","6.0","1","1","6.0","2"
"AS.44075","2011.0","2.0","1340.0","610.0","170.0","8.0","7","0","60","39.0","6.0","5.0","0","1","8.0","2"
"AS.44075","2012.0","2.0","1300.0","615.0","173.0","14.0","7","0","45","36.0","6.0","5.0","1","1","10.0","2"
"AS.44075","2013.0","2.0","1240.0","610.0","171.0","19.0","7","0","40","37.0","6.0","5.0","0","0","12.0","2"
"AS.44079","2011.0","2.0","1200.0","610.0","161.0","15.5","7","0","30","27.0","6.0","6.0",,"0","5.0","1"
"AS.44094","2012.0","2.0","1310.0","620.0","174.0","16.0","6",,"50","29.0","7.0","7.0","0","1","7.0","2"
"AS.44094","2013.0","2.0","1420.0","620.0","173.0","15.0","7","0","50","37.0","6.0","3.0","0","1","9.0","2"
"AS.44094","2014.0","2.0","1330.0","620.0","173.0","13.5","7","0","50","31.0","6.0","6.0","1","1","11.0","2"
"AS.44094","2016.0","2.0","1380.0","620.0","173.0","9.0","7","0","50","36.0","6.0","6.0","1","0","15.0","2"
"AS.44096","2010.0","1.0","1340.0","585.0","167.0","27.0",,,,"40.0","6.0","0.0","0","0","6.0","2"
"AS.44106","2011.0","2.0","1220.0","605.0","166.0","17.5","7","0","50","40.0","7.0","6.0","0","0","5.0","1"
"AS.44108","2012.0","2.0","1290.0","610.0","170.0","17.5","7","0","70","43.0","6.0","5.0","0","1","7.0","2"
"AS.44108","2013.0","2.0","1260.0","610.0","167.0","16.0","7","0","30","37.0","6.0","6.0","0","1","9.0","2"
"AS.44108","2015.0","2.0","1220.0","620.0","170.0","17.0","6","10","70","40.0","6.0","6.0","0","1","13.0","2"
"AS.44108","2016.0","2.0","1270.0","620.0","169.0","10.5","6","4","60","38.0","6.0","6.0","0","0","15.0","2"
"AS.44118","2012.0","2.0","1200.0","620.0","168.0","10.0","7","0","50","32.0","6.0","6.0","1","1","7.0","2"
"AS.44118","2013.0","2.0","1230.0","630.0","172.0","14.5","7","0","50","34.0","6.0","6.0","0","1","9.0","2"
"AS.44118","2014.0","2.0","1230.0","630.0","170.0","10.0","7","0","55","34.0","7.0","6.0","1","0","11.0","2"
"AS.44123","2010.0","1.0","1310.0","580.0","160.0","20.0",,,,"35.0","6.0","6.0","0","1","6.0","2"
"AS.44123","2011.0","1.0","1510.0","585.0","164.0","20.0",,,,"29.0","7.0","6.0",,"0","8.0","2"
"AS.44124","2010.0","1.0","1360.0","590.0","176.0","22.0",,,,"32.0","6.0","6.0","1","0","6.0","2"
"AS.44137","2010.0","1.0","1390.0","580.0","173.0","28.5",,,,"38.0","6.0","2.0",,"1","6.0","2"
"AS.44137","2012.0","1.0","1270.0","590.0","170.0","29.0",,,,"37.0","7.0","7.0","0","0","10.0","2"
"AS.44138","2010.0","2.0","1180.0","590.0","172.0","20.0",,,,"31.0","6.0","6.0","0","0","6.0","2"
"AS.44139","2012.0","1.0","1260.0","600.0","174.0","25.0",,,,"33.0","6.0","6.0","1","1","7.0","2"
"AS.44139","2013.0","1.0","1600.0","600.0","173.0","23.5",,,,"47.0","5.0","5.0","0","0","9.0","2"
"AS.44148","2013.0","2.0","1240.0","640.0","174.0","18.0","6","5","70","47.0","7.0","7.0","1","1","9.0","2"
"AS.44148","2015.0","2.0","1180.0","645.0","178.0","13.0","6","5","65",,,,"0","0","13.0","2"
"AS.44151","2010.0","2.0","1350.0","620.0","175.0","21.0",,,,"33.0","6.0","6.0","1","0","6.0","2"
"AS.44167","2012.0","2.0","1180.0","600.0","170.0","18.0","7","0","60","36.0","6.0","6.0","1","0","7.0","2"
"AS.44174","2012.0","1.0","1620.0","615.0","177.0","31.5",,,,"39.0","7.0","6.0","1","0","7.0","2"
"AS.44182","2010.0","2.0","1220.0","595.0","162.0","23.0","7","0","55","35.0","6.0","6.0","1","0","6.0","2"
"AS.44183","2011.0","2.0","1190.0","600.0","173.0","13.5","7","0","65","29.0","6.0","6.0","3","0","5.0","1"
"AS.44197","2012.0","2.0","1290.0","615.0","172.0","18.0","7","0","35","35.0","7.0","7.0","0","0","7.0","2"
"AS.44202","2010.0","2.0","1190.0","580.0","173.0","19.0","7","0","60","35.0","7.0","6.0","1","0","6.0","2"
"AS.44208","2013.0","1.0","1590.0","595.0","172.0","17.0",,,,"35.0","6.0","4.0","1","1","9.0","2"
"AS.44208","2014.0","1.0","1470.0","590.0","172.0","37.5",,,,"45.0","5.0","5.0","0","0","11.0","2"
"AS.44214","2010.0","2.0","1200.0","600.0","170.0","19.5","7","0","40","32.0","7.0","7.0","2","0","6.0","2"
"AS.44228","2012.0","2.0","1200.0","615.0","174.0","29.0","7","0","40","39.0","6.0","6.0","2","0","7.0","2"
"AS.44234","2010.0","2.0","1270.0","620.0","175.0","20.0","7","0","15","33.0","7.0","7.0","1","1","6.0","2"
"AS.44234","2011.0","2.0","1290.0","620.0","170.0","15.5","7","0","15","32.0","7.0","7.0","1","1","8.0","2"
"AS.44234","2012.0","2.0","1240.0","630.0","175.0","21.5","7","0","30","34.0","6.0","6.0","2","0","10.0","2"
"AS.44247","2012.0","2.0","1270.0","620.0","175.0","27.0","7","0","50","40.0","6.0","5.0","0","1","7.0","2"
"AS.44247","2013.0","2.0","1190.0","605.0","177.0","14.0","7","0","50","37.0","6.0","6.0","1","1","9.0","2"
"AS.44247","2014.0","2.0","1280.0","620.0","175.0","4.0","7","0","50","27.0","6.0","6.0","0","1","11.0","2"
"AS.44247","2015.0","2.0","1260.0","625.0","176.0","17.0","7","0","50","36.0","6.0","6.0","0","1","13.0","2"
"AS.44247","2016.0","2.0","1290.0","620.0","168.0","11.5","7","0","50","35.0","6.0","6.0","0","0","15.0","2"
"AS.44248","2012.0","2.0","1200.0","615.0","173.0","11.5","6",,"60","30.0","6.0","6.0","0","1","7.0","2"
"AS.44248","2013.0","2.0","1180.0","610.0","174.0","14.5","5","15","50","37.0","6.0","4.0","1","0","9.0","2"
"AS.44252","2012.0","2.0","1280.0","630.0","176.0","20.0","6","10","50","32.0","6.0","4.0","1","1","7.0","2"
"AS.44252","2013.0","2.0","1220.0","630.0","174.0","14.5","5","10","55","36.0","6.0","6.0","1","1","9.0","2"
"AS.44252","2014.0","2.0","1290.0","627.5","175.0","17.0","6","8","40","29.0","6.0","4.0",,"1","11.0","2"
"AS.44252","2015.0","2.0","1270.0","635.0","176.0","14.5","5","20","55","40.0","6.0","5.0","0","0","13.0","2"
"AS.44253","2010.0","2.0","1210.0","610.0","178.0","18.0","6",,"80","30.0","6.0","6.0","2","0","6.0","2"
"AS.44255","2012.0","2.0","1170.0","615.0","165.0","20.5","7","0","50","37.0","6.0","6.0","1","0","7.0","2"
"AS.44257","2012.0","1.0","1340.0","625.0","171.0","25.0",,,,"34.0","6.0","6.0","0","0","7.0","2"
"AS.44274","2012.0","2.0","1250.0","640.0","176.0","13.5","6","5","80","30.0","7.0","7.0","1","0","7.0","2"
"AS.44275","2011.0","2.0","1280.0","605.0","175.0","22.0","7","0","70","42.0","6.0","6.0","0","0","5.0","1"
"AS.44276","2013.0","2.0","1210.0","620.0","173.0","14.0","5",,"55","34.0","7.0","6.0","2","0","9.0","2"
"AS.44290","2010.0","2.0","1230.0","630.0","173.0","24.0","7","0","30","36.0","6.0","4.0","1","0","5.0","1"
"AS.44291","2010.0","1.0","1290.0","575.0","171.0","39.0",,,,"43.0","6.0","6.0","0","0","4.0","1"
"AS.44292","2010.0","2.0","1310.0","615.0","182.0","24.0","7","0","40","36.0","6.0","5.0","0","1","6.0","2"
"AS.44292","2012.0","2.0","1350.0","605.0","179.0","23.5","7","0","35","35.0","6.0","5.0","0","0","10.0","2"
"AS.44296","2011.0","1.0","1170.0","600.0","180.0","26.0",,,,"36.0","6.0","6.0",,"0","5.0","1"
"AS.44299","2010.0","2.0","1270.0","615.0","175.0","20.0","5",,"90","35.0","6.0","6.0","0","1","6.0","2"
"AS.44299","2011.0","2.0","1290.0","610.0","176.0","21.5","5",,"80","33.0","6.0","6.0",,"0","8.0","2"
"AS.44300","2010.0","2.0","1270.0","605.0","171.0","11.5","7","0","60","31.0","7.0","7.0","0","1","6.0","2"
"AS.44300","2011.0","2.0","1230.0","610.0","167.0","9.5","7","0","50","27.0","7.0","6.0","1","1","8.0","2"
"AS.44300","2012.0","2.0","1180.0","615.0","171.0","16.0","7","0","10","30.0","7.0","7.0","0","1","10.0","2"
"AS.44300","2014.0","2.0","1290.0","625.0","171.0","19.0","7","0","40","31.0","6.0","5.0","1","1","14.0","2"
"AS.44300","2015.0","2.0","1190.0","615.0","171.0","18.5","7","0","40","30.0","6.0","6.0","0","1","16.0","2"
"AS.44300","2016.0","2.0","1210.0","610.0","170.0","9.0","7","0","45","36.0","5.0","5.0","0","0","18.0","2"
"AS.44301","2010.0","2.0","1260.0","635.0","180.0","19.0","7","0","60","33.0","6.0","6.0","0","0","6.0","2"
"AS.44302","2010.0","2.0","1200.0","615.0","174.0","19.0","7","0","40","38.0","5.0","4.0","0","1","5.0","1"
"AS.44302","2011.0","2.0","1240.0","620.0","175.0","17.5","7","0","55","29.0","6.0","2.0","1","0","7.0","2"
"AS.44313","2011.0","2.0","1140.0","620.0","171.0","16.0","7","0","10","40.0","7.0","2.0","0","0","5.0","1"
"AS.44327","2010.0","2.0","1160.0","600.0","177.0","11.5","6",,"40","34.0","7.0","6.0","0","1","6.0","2"
"AS.44327","2011.0","2.0","1150.0","600.0","172.0","8.0","5",,"55","28.0","7.0","7.0","1","0","8.0","2"
"AS.44328","2010.0","2.0","1320.0","620.0","181.0","19.5","7","0","40","31.0","6.0","6.0","0","1","6.0","2"
"AS.44328","2011.0","2.0","1270.0","615.0","175.0","7.0","7","0","40","26.0","7.0","4.0","1","0","8.0","2"
"AS.44329","2010.0","1.0","1440.0","590.0","185.0","24.0",,,,"38.0","6.0","6.0",,"0","6.0","2"
"AS.44360","2014.0","2.0","1260.0","645.0","176.0","5.0","5",,"45","26.0","7.0","6.0","0","1","11.0","2"
"AS.44360","2016.0","2.0","1230.0","650.0","174.0","7.0","6","10","40","37.0","6.0","6.0","0","0","15.0","2"
"AS.44368","2015.0","2.0","1250.0","640.0","176.0","13.0",,,,"37.0","7.0","6.0","0","0","13.0","2"
"AS.44381","2012.0","1.0","1430.0","600.0","176.0","14.0",,,,"24.0","6.0","4.0","1","1","7.0","2"
"AS.44381","2013.0","1.0","1470.0","605.0","178.0","17.0",,,,"37.0","5.0","4.0","1","1","9.0","2"
"AS.44381","2014.0","1.0","1500.0","605.0","179.0","17.5",,,,"27.0","6.0","4.0",,"0","11.0","2"
"AS.44398","2010.0","2.0","1210.0","625.0","173.0","15.5","3",,"80","38.0","6.0","5.0","0","0","6.0","2"
"AS.44414","2012.0","2.0","1240.0","615.0","174.0","17.5","7","0","30","34.0","7.0","5.0","1","1","7.0","2"
"AS.44414","2013.0","2.0","1240.0","610.0","172.0","14.0","5",,"40","35.0","6.0","6.0","0","0","9.0","2"
"AS.44417","2012.0","1.0","1560.0","590.0","175.0","33.0",,,,"39.0","6.0","6.0","0","0","7.0","2"
"AS.44422","2010.0","2.0","1230.0","585.0","183.0","26.0","7","0","40","38.0","5.0","5.0","0","1","5.0","1"
"AS.44422","2011.0","2.0","1250.0","590.0","186.0","12.0","7","0","45","28.0","6.0","6.0","0","0","7.0","2"
"AS.44425","2011.0","1.0","1290.0","590.0","170.0","26.0",,,,"32.0","6.0","5.0","0","1","5.0","1"
"AS.44425","2012.0","1.0","1440.0","605.0","169.0","31.0",,,,"36.0","6.0","5.0","0","1","7.0","2"
"AS.44425","2013.0","1.0","1370.0","600.0","166.0","16.0",,,,"37.0","6.0","6.0","0","1","9.0","2"
"AS.44425","2014.0","1.0","1410.0","605.0","175.0","13.0",,,,"26.0","7.0","6.0","0","1","11.0","2"
"AS.44425","2015.0","1.0","1540.0","600.0","169.0","27.0",,,,"36.0","6.0","6.0","0","1","13.0","2"
"AS.44425","2017.0","1.0","1550.0","605.0","170.0","24.0",,,,"30.0","7.0","5.0","1","0","17.0","2"
"AS.44429","2011.0","1.0","1440.0","595.0","177.0","24.5",,,,"31.0","6.0","5.0","0","0","5.0","1"
"AS.44432","2016.0","2.0","1235.0","622.5","174.5","9.0","7","0","50","35.0","6.0","2.0","3","0","15.0","2"
"AS.44435","2013.0","2.0","1200.0","615.0","170.0","16.0","5",,"70","39.0","6.0","6.0","0","0","9.0","2"
"AS.44445","2012.0","1.0","1360.0","600.0","168.0","31.5",,,,"41.0","6.0","6.0","0","0","7.0","2"
"AS.44449","2011.0","2.0","1140.0","590.0","170.0","17.5","7","0","55","32.0","6.0","6.0","1","0","5.0","1"
"AS.44463","2011.0","2.0","1250.0","637.5","166.5","12.0","6",,"75","39.0","7.0","0.0","0","0","7.0","2"
"AS.44465","2012.0","2.0","1170.0","645.0","177.0","17.5","7","0","70","38.0","6.0","6.0","0","0","7.0","2"
"AS.44471","2013.0","2.0","1190.0","610.0","170.0","19.0","7","0","50","37.0","6.0","0.0","1","0","9.0","2"
"AS.44475","2010.0","2.0","1140.0","570.0","175.0","24.0",,,,"38.0","7.0","7.0","1","1","5.0","1"
"AS.44475","2011.0","2.0","1140.0","595.0","176.0","14.5","6",,"40","34.0","6.0","6.0","0","0","7.0","2"
"AS.44482","2010.0","2.0","1210.0","620.0","172.0","23.0","7","0","0","35.0","7.0","7.0",,"0","6.0","2"
"AS.44485","2011.0","2.0","1060.0","610.0","166.0","9.0","7","0","80",,,,"0","0","5.0","1"
"AS.44486","2015.0","2.0","1075.0","600.0","174.0","24.5",,,,"39.0","7.0","7.0","0","0","13.0","2"
"AS.44488","2012.0","2.0","1240.0","615.0","179.0","21.0","4","50","70","40.0","6.0","5.0","0","0","7.0","2"
"AS.44489","2010.0","2.0","1280.0","580.0","167.0","29.5","7","0","60",,,,"0","0","5.0","1"
"AS.44490","2010.0","2.0","1220.0","605.0","183.0","33.5","7","0","80","42.0","5.0","5.0","1","0","6.0","2"
"AS.44493","2011.0","1.0","1480.0","590.0","171.0","35.5",,,,"42.0","6.0","6.0","0","1","5.0","1"
"AS.44493","2015.0","1.0","1470.0","605.0","170.0","35.0",,,,"43.0","5.0","5.0","1","0","13.0","2"
"AS.44497","2010.0","2.0","1260.0","595.0","170.0","11.5","7","0","70","37.0","5.0","4.0",,"0","6.0","2"
"AS.44498","2010.0","2.0","1190.0","615.0","170.0","24.0","6",,"80","32.0","6.0","5.0",,"1","5.0","1"
"AS.44498","2011.0","2.0","1190.0","620.0","166.0","17.5","6",,"80","41.0","6.0","4.0","0","0","7.0","2"
"AS.44504","2010.0","2.0","1310.0","640.0","172.0","19.0","6",,"50","32.0","6.0","5.0",,"0","6.0","2"
"AS.44513","2011.0","1.0","1550.0","590.0","176.0","15.5",,,,"43.0","5.0","5.0","0","0","5.0","1"
"AS.44534","2010.0","2.0","1240.0","630.0","163.0","26.0","5",,"50","41.0","6.0","5.0","0","0","5.0","1"
"AS.44557","2013.0","2.0","1270.0","620.0","180.0","17.0","6","5","60","39.0","6.0","5.0","0","0","9.0","2"
"AS.44561","2010.0","1.0","1360.0","580.0","176.0","24.0",,,,"37.0","7.0","6.0",,"0","5.0","1"
"AS.44568","2010.0","2.0","1270.0","595.0","178.0","30.5","7","0","60","44.0","6.0","6.0","0","0","5.0","1"
"AS.44586","2010.0","2.0","1260.0","600.0","172.0","36.5","7","0","30","48.0","6.0","6.0","0","0","6.0","2"
"AS.44600","2012.0","2.0","1130.0","615.0","176.0","12.0","7","0","70","37.0","6.0","6.0","1","1","7.0","2"
"AS.44600","2014.0","2.0","1140.0","590.0","177.0","13.0","6",,"70","31.0","6.0","6.0","0","1","11.0","2"
"AS.44600","2015.0","2.0","1190.0","605.0","177.0","18.0","7","0","70","37.0","6.0","6.0","0","1","13.0","2"
"AS.44600","2016.0","2.0","1190.0","605.0","177.0","11.0","6",,"90","39.0","6.0","6.0","2","0","15.0","2"
"AS.44607","2011.0","1.0","1420.0","590.0","165.0","13.0",,,,"26.0","7.0","4.0","0","0","5.0","1"
"AS.44615","2012.0","1.0","1250.0","610.0","166.0","21.5",,,,"31.0","6.0","4.0","1","1","7.0","2"
"AS.44615","2013.0","1.0","1470.0","610.0","169.0","21.0",,,,"36.0","8.0","0.0","0","0","9.0","2"
"AS.44620","2010.0","2.0","1290.0","615.0","166.0","26.0","7","0","60","38.0","6.0","2.0",,"1","5.0","1"
"AS.44620","2011.0","2.0","1200.0","620.0","168.0","12.0","7","0","45","32.0","7.0","6.0",,"1","7.0","2"
"AS.44620","2013.0","2.0","1240.0","620.0","165.0","23.0","7","0","50","40.0","6.0","6.0","1","0","11.0","2"
"AS.44637","2011.0","1.0","1450.0","590.0","178.0","16.0",,,,"29.0","7.0","7.0","1","0","6.0","2"
"AS.44638","2011.0","1.0","1490.0","595.0","170.0","24.0",,,,"32.0","7.0","4.0","0","0","6.0","2"
"AS.44639","2011.0","1.0","1460.0","605.0","170.0","24.5",,,,"32.0","7.0","0.0","0","0","5.0","1"
"AS.44640","2011.0","1.0","1520.0","630.0","165.0","20.5",,,,"27.0","5.0","4.0","0","0","6.0","2"
"AS.44641","2011.0","1.0","1540.0","610.0","170.0","15.0",,,,"26.0","7.0","0.0","0","0","5.0","1"
"AS.44642","2011.0","1.0","1500.0","600.0","182.0","24.5",,,,"35.0","6.0","6.0","1","0","5.0","1"
"AS.44643","2011.0","1.0","1560.0","580.0","180.0","22.0",,,,"31.0","6.0","6.0","1","1","6.0","2"
"AS.44643","2012.0","1.0","1420.0","585.0","179.0","21.5",,,,"33.0","6.0","6.0","2","1","8.0","2"
"AS.44643","2013.0","1.0","1490.0","580.0","178.0","16.0",,,,"40.0","6.0","6.0","1","0","10.0","2"
